M�S;UNIDADE;ADMINISTRACAO REGIONAL;ALVARA;DESCRICAO;TIPO DA CONSTRUCAO;SQL/INCRA;CATEGORIA DE USO;ZONA DE USO;BAIRRO;AREA DA CONSTRUCAO;;PROPRIETARIO;AREA DO TERRENO;;ENDERECO;APROVACAO;FIRMA/DIRIGENTE TECNICO;RESPONSAVEL TECNICO;AUTOR PROJETO;RESPONSAVEL DA FIRMA;NUMERO DE BLOCOS;NUMERO DE UNIDADES;NUMERO DE PAVIMENTOS
Novembro;APROV 1;PENHA;2010.44.627-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.057.094.0012-2;R203;Z2;VILA MATILDE;664.18;M2;YOSHIHICO TANIKAWA E OUTROS;525.00;M2;R CEL BENTO JOSE DE CARVALHO,218;06/11/10;EVANDRO PACHECO JANUARIO;;EVANDRO PACHECO JANUARIO;;001;008;02
Novembro;APROV 1;PENHA;2010.45.341-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.130.140.0232-0;R2V-01;;;16776.79;M2;KALLAS OESTE EMPREENDIMENTOS IMOBIL LTDA;7295.89;M2;AV RUBENS FRAGA DE TOLEDO ARRUDA,778;05/11/10;;;;;001 - 001;145 - 146;16 - 16
Novembro;APROV 1;PENHA;2010.45.818-00;AUTO DE REGULARIZACAO;PREDIO RESIDENCIAL;00.113.430.0001-6;R2H-03;Z2;PENHA;326.88;M2;JOSE ROBERTO MONTILARES AMORIM E OUTRO;500.00;M2;R EBAUBA,67;13/11/10;JORGE LUIZ CAPELO;;JORGE LUIZ CAPELO;;;;
Novembro;APROV 1;PENHA;2010.46.601-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.058.090.0047-9;R2H-03;Z3-103;VILA MATILDE;1237.95;M2;NILTON DE SOUZA E OUTROS;705.00;M2;AV MARCONDES DE BRITO,1321;19/11/10;GIVALDO RAIMUNDO DE CARVALHO;;GIVALDO RAIMUNDO DE CARVALHO;;001;008;02
Novembro;APROV 1;PINHEIROS / ITAIM BIBI;2003.25.511-02;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO RESIDENCIAL;00.014.084.0046-4;R2V-01;Z3-151;JARDIM PAULISTA;7282.51;M2;BRANDEMBURGO INCORPORACAO SPE LTDA;1002.53;M2;R CACONDE,289;24/11/10;CONSTRUTORA ADOLPHO LINDENBERG S/A;ROGERIO DOS SANTOS;CONSTRUTORA ADOLPHO LINDENBERG S/A;ROGERIO DOS SANTOS;001;020;23
Novembro;APROV 1;PINHEIROS / ITAIM BIBI;2010.24.626-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.299.039.0068-4;R2V-01;Z4-052;ITAIM BIBI;11588.60;M2;JOAO SALLES FERREIRA ALVES;1455.00;M2;R S TOME,73;12/11/10;;;;;001;132;22
Novembro;APROV 1;PINHEIROS / ITAIM BIBI;2010.45.174-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.299.045.0015-9;R2V-01   - NR1-02;Z4-052;ITAIM BIBI;12200.53;M2;WERNER'S PARTICIPACOES LTDA;1655.23;M2;R FUNCHAL,449;06/11/10;STEVEN NAZARIO;;AFLALO & GASPERINI, ARQUITETOS LTDA;;001 - 001;067;19 - 09
Novembro;APROV 1;PINHEIROS / ITAIM BIBI;2010.45.174-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.299.045.0015-9;R2V-01   - NR1-02;Z4-052;ITAIM BIBI;12200.76;M2;WERNER'S PARTICIPACOES LTDA;1655.23;M2;R FUNCHAL,449;13/11/10;;;;;001 - 001;066 - 021;19 - 08
Novembro;APROV 1;PINHEIROS / ITAIM BIBI;2010.45.655-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.299.039.0068-4;R2V-01;Z4-052;ITAIM BIBI;0.00;M2;JOAO SALLES FERREIRA ALVES;0.00;M2;R S TOME,73;12/11/10;DIALOGO ENGENHARIA E CONSTRUCAO LTDA;EDGARD KARNICK NAHAS;ROBERTO CANDUSSO ARQUITETOS ASSOCIADOS LTDA;;;;
Novembro;APROV 1;PINHEIROS / ITAIM BIBI;2010.46.123-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.299.094.0118-3;R2V-01;Z2;ITAIM BIBI;8101.47;M2;APOEMA SPE EMPREENDIMENTOS IMOBILIARIOS S.A.;1000.00;M2;R QUATA,339;13/11/10;MAURICIO LINN BIANCHI;;JONAS BIRGER;;001;096;18
Novembro;APROV 1;PINHEIROS / ITAIM BIBI;2010.47.384-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.085.098.0044-8;R2V-01;Z1-027;BROOKLIN;16181.61;M2;ANTIARIS EMPREENDIMENTO IMOBILIARIO SPE LTDA;2000.00;M2;AV PORTUGAL,1223;24/11/10;ANTONIO CARLOS PENTEADO;;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;001;126;23
Novembro;APROV 1;PINHEIROS / ITAIM BIBI;2010.47.443-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.299.013.0033-7;R2V-01;Z2;ITAIM BIBI;14851.30;M2;JHS-F INCOORPORACOES S.A.;1810.60;M2;AV HORACIO LAFER,500;25/11/10;LUCIANO SERGIO AMARAL ALVES;;PABLO SLEMENSON & L ARQUITETURA LTDA;;001;013;16
Novembro;APROV 1;SANTO AMARO;2006.13.094-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.088.091.0021-2;R2H-03;Z1-022;SANTO AMARO;2361.12;M2;OPPORTUNITY ADMINISTRACAO E PARTICIPACOES S/A;2766.16;M2;R S JOSE,435;26/11/10;;;;;008;001;03
Novembro;APROV 1;SANTO AMARO;2008.11.532-02;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.087.206.0007-0;R301;Z2;SANTO AMARO;11372.87;M2;CLAUDIA GUIOMAR LANDSBERGER LORCH;2386.80;M2;AV JOAO CARLOS DA SILVA BORGES,595;25/11/10;;;;;001;080;21
Novembro;APROV 1;SANTO AMARO;2010.45.815-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.090.101.0010-3;R2H-03;Z3-227;VILA SAO PEDRO;793.64;M2;FAED INCORPORADORA LTDA;500.00;M2;R STO ANDRE,239;13/11/10;FLAVIO DOS SANTOS DE ABREU;;FLAVIO DOS SANTOS DE ABREU;;006;001;02
Novembro;APROV 1;SANTO AMARO;2010.46.626-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.086.075.0002-3;R2V-01;Z1-022;CAMPO BELO;0.00;M2;TREVISO INCORPORADORA LTDA;0.00;M2;R EDSON,75;19/11/10;MARCELO ERNESTO ZARZUR;;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;;;
Novembro;APROV 1;SANTO AMARO;2010.48.008-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.087.424.0057-0;R2V-01;Z2;JARDIM HELIOMAR;0.00;M2;TORINO INCORPORADORA LTDA.;0.00;M2;AV PROF. ALCEU MAYNARD DE ARAUJO,2150;27/11/10;CARLOS EDUARDO MONTEIRO;;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;;;
Novembro;APROV 1;SANTO AMARO;2010.48.056-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.086.143.0011-5;R2V-01;Z8-CR5 LIND. Z1;CAMPO BELO;16245.73;M2;BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S.A.;2459.90;M2;R GABRIELE D'ANNUNZIO,992;27/11/10;LUIZ CARLOS SANTOS BISPO;;LUIZ CARLOS SANTOS BISPO;;001;026;29
Novembro;APROV 1;SE;2010.44.629-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO RESIDENCIAL;00.009.044.0719-5;R202;Z12-002;BELA VISTA;3373.60;M2;MARCELO GAMIL MINA E OUTROS;615.11;M2;R MARTINIANO DE CARVALHO,320;06/11/10;MARCELO GAMIL MINA;;REGINA CELIA SASSO PEREIRA;;001;040;12
Novembro;APROV 1;SE;2010.45.828-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.033.046.0997-0;R2V-01;Z2;ACLIMACAO;0.00;M2;ANTONIO CARLOS MIKAIL E OUTROS;0.00;M2;R ALMEIDA TORRES,SN;13/11/10;CLAUDIO ANDRE SAYEG;;AFLALO & GASPERINI, ARQUITETOS LTDA;;;;
Novembro;APROV 1;SE;2010.47.054-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.019.013.0091-9;R2V-01;Z3-072;BARRA FUNDA;75752.87;M2;GAFISA S/A;12384.65;M2;R NEVES DE CARVALHO,410;20/11/10;GAFISA S/A;MARCELO PEREZ CABRAL;ROBERTO CANDUSSO ARQUITETOS ASSOCIADOS LTDA;;;;
Novembro;APROV 1;SE;2010.47.054-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.019.013.0091-9;R2V-01;Z3-072;BARRA FUNDA;75752.87;M2;GAFISA S/A;12384.65;M2;R NEVES DE CARVALHO,410;25/11/10;;;;;;;
Novembro;APROV 1;SE;2010.47.659-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.006.020.0549-3;R2V-01   - NR3-04;Z5-002;REPUBLICA;46100.55;M2;PRAIA DO FORTE EMPREENDIMENTOS IMOBILIARIOS LTDA;4957.23;M2;R MAJOR QUEDINHO,224;24/11/10;GEORGE ZAUSNER;;MCAA ARQUITETOS LTDA;;001;399;29
Novembro;APROV 1;SE;2010.47.659-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.006.020.0549-3;R2V-01   - NR3-04;Z5-002;REPUBLICA;46100.55;M2;PRAIA DO FORTE EMPREENDIMENTOS IMOBILIARIOS LTDA;4957.23;M2;R MAJOR QUEDINHO,224;27/11/10;;;;;001;399;29
Novembro;APROV 1;SE;2010.47.813-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO RESIDENCIAL;00.020.094.0877-2;R2V-01;Z4-018;CONSOLACAO;30.00;M2;CONDOMINIO EDIFICIO EMBRUBA;1417.00;M2;R DR VEIGA FILHO,351;26/11/10;PATRICIA MARIA COUTINHO;;PATRICIA MARIA COUTINHO;;001;;29
Novembro;APROV 1;SANTANA;2010.41.200-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.072.059.0003-4;R2H-03;Z3-031;SANTANA;1802.32;M2;RODRIGUES GONCALVES EMPREENDIMENTOS IMOBILIARIOS LTDA.;1023.75;M2;R NOVA DOS PORTUGUESES,587;04/11/10;;;;;001 - 001;006 - 007;02 - 02
Novembro;APROV 1;VILA MARIANA;2004.03.362-03;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.041.282.0102-2;R301;Z2;MOEMA;0.00;M2;DESTINY INCORPORACOES IMOBILIARIAS LTDA;0.00;M2;R CEL ARTUR DE PAULA FERREIRA,227;13/11/10;;;;;001;025;27
Novembro;APROV 1;VILA MARIANA;2006.09.354-03;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.039.172.0009-0;R2V-01;Z2;VILA MARIANA;5924.69;M2;VITAL PALACIO DE MIRAFLORES INCORPORADORA LTDA;1235.00;M2;R JOAO ALVARES CORREIA,55;12/11/10;SERGIO MESTER;;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;001;056;15
Novembro;APROV 1;VILA MARIANA;2010.44.870-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.037.040.1267-1;R2V-01;Z2;VILA MARIANA;6621.90;M2;HUMBERTO PRIMO EMPREENDIMENTO IMOBILIARIO SPE LTDA;1492.21;M2;R HUMBERTO I,769;06/11/10;ENGENHARIA CONSTRAC LTDA;VALTER ANTONIO CHAMMAS FILHO;JNA ARQUITETOS S/S LTDA;;001 - 001 - 001 - 00;052;15 - 01 - 01 - 01
Novembro;APROV 1;VILA PRUDENTE;2010.47.312-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.100.032.0113-8;R2V-01;Z3-158;VILA PRUDENTE;0.00;M2;MASB 26 SPE LTDA;0.00;M2;R ORFANATO,529;24/11/10;CFA CAMBIAGHI ARQUITETURA LTDA;HENRIQUE CAMBIAGHI FILHO;CFA CAMBIAGHI ARQUITETURA LTDA;HENRIQUE CAMBIAGHI FILHO;;;
Novembro;APROV 2;IPIRANGA;2010.47.564-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.040.159.0019-7;NR1-04;;IPIRANGA;10225.53;M2;ROSA V. SCHAMIS E OUTROS;1230.46;M2;R SILVA BUENO,599;24/11/10;BN CONSTRUCOES LTDA;LUIZ CARLOS MARTINS;MCAA ARQUITETOS LTDA;CARLOS ALBERTO DE AZEVEDO ANTUNES;001;;12
Novembro;APROV 2;IPIRANGA;2010.47.955-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO SERVICO;00.043.051.0063-0;S2.1;;IPIRANGA;0.00;M2;ARKANSAS EMPREENDIMENTOS S/A;0.00;M2;R BOM PASTOR,2224;26/11/10;ROSSI RESIDENCIAL S/A;FERNANDO JOSE MONIZ DE CAMARA;MCAA ARQUITETOS LTDA;MARCIO CURI;;;
Novembro;APROV 2;LAPA;2010.02.596-02;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;;00.022.033.0040-1;NR1-04;;PERDIZES;11858.61;M2;CONSTRUTORA PAULO MAURO LTDA E OUTROS;2405.50;M2;R PDE CHICO,221;26/11/10;PAULO MAURO;;ISRAEL REWIN;;001;;08
Novembro;APROV 2;LAPA;2010.46.941-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.097.128.0024-5;NR1-02   - NR3-04;;VILA LEOPOLDINA;0.00;M2;RIO BRAVO INVESTIMENTOS S/A E OUTROS;34095.00;M2;AV ENG ROBERTO ZUCCOLO,555;20/11/10;CARLOS ALBERTO DUARTE MOREIRA;;CARLOS ALBERTO DUARTE MOREIRA;;001;;08
Novembro;APROV 2;LAPA;2010.47.954-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.197.019.0017-1;NR1-04;;BARRA FUNDA;6016.45;M2;ALSA ADMINISTRADORA DE BENS LTDA;2050.15;M2;AV MARQ DE SAO VICENTE,708;26/11/10;FRED OSSAMU SATO;;FRED OSSAMU SATO;;001;;11
Novembro;APROV 2;PENHA;2010.45.367-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.061.026.0023-1;NR1-04;;PENHA;9031.29;M2;VRV EMPREITEIRA DE OBRAS LTDA;2049.60;M2;R PADRE JOAO,444;11/11/10;ANTONIO ALEXANDRE ALIMONTI;;ALEXANDRE MENDONCA MILLEU;;001 - 001;;17 - 01
Novembro;APROV 2;PINHEIROS / ITAIM BIBI;2010.44.214-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO SERVICO;00.009.077.0004-7;S2.1;Z3-151;JARDIM PAULISTA;6304.85;M2;FLAVIO STEINWURZ E OUTRO;884.54;M2;AL JAU,72;11/11/10;;;;;001;;15
Novembro;APROV 2;PINHEIROS / ITAIM BIBI;2010.44.441-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;;00.081.351.0090-6;NR1-01   - NR1-02;;VILA MADALENA;4857.41;M2;NATINGUI EMPREENDIMENTOS SPE LTDA;0.00;M2;R NATINGUI,442;05/11/10;LUIZ FELIPE FERNAINE DE CARVALHO;;FORTE GIMENES & MARCONDES FERRAZ ARQUITETURA  LTDA;RODRIGO MARCONDES FERRAZ SILVA;;;
Novembro;APROV 2;PINHEIROS / ITAIM BIBI;2010.45.356-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.299.133.0001-9;NR3-04;;JARDIM PAULISTA;34021.62;M2;FL 17 EMPREENDIMENTO IMOBILIARIO S/A. E OUTROS;6017.58;M2;R PROF ATILIO INNOCENTI,642;11/11/10;BOTTI RUBIN ARQUITETOS ASSOCIADOS LTDA;MARC BORIS RUBIN;BOTTI RUBIN ARQUITETOS ASSOCIADOS LTDA;MARC BORIS RUBIN;001;;16
Novembro;APROV 2;PINHEIROS / ITAIM BIBI;2010.45.561-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.299.028.0458-4;NR3-04;;VILA OLIMPIA;23703.69;M2;MESARTHIN EMPREENDIMENTO IMOBILIARIO S/A.;4496.34;M2;R MIN JESUINO CARDOSO,454;12/11/10;PAULO ARIDAN SOARES MINGIONE;;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;001;;17
Novembro;APROV 2;PINHEIROS / ITAIM BIBI;2010.45.603-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.013.016.0527-1;NR1-04;Z2;CERQUEIRA CESAR;2270.06;M2;AK 11 EMPREENDIMENTOS E PARTICIPACOES SPE LTDA.;1147.37;M2;R OSCAR FREIRE,1437;12/11/10;LUIS FERNANDO FERNANDEZ IGLESIAS;;LUIS FERNANDO FERNANDEZ IGLESIAS;;001;;08
Novembro;APROV 2;PINHEIROS / ITAIM BIBI;2010.45.603-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.013.016.0527-1;NR1-04;Z2;CERQUEIRA CESAR;4821.96;M2;AK 11 EMPREENDIMENTOS E PARTICIPACOES SPE LTDA.;1147.37;M2;R OSCAR FREIRE,1437;26/11/10;;;;;001;;08
Novembro;APROV 2;PINHEIROS / ITAIM BIBI;2010.47.372-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.009.061.0042-9;NR2;;JARDIM PAULISTA;6.90;M2;IHC SAO PAULO HOTELARIA LTDA.;3149.40;M2;AL SANTOS,1123;24/11/10;WAGNER TADEU GONCALVES;;WAGNER TADEU GONCALVES;;001;;20
Novembro;APROV 2;PINHEIROS / ITAIM BIBI;2010.48.140-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;;00.081.232.0029-3;NR1-04;;VILA MADALENA;1407.67;M2;NOVAES PATERNOSTRO ADMINISTRACAO DE BENS LTDA;445.45;M2;R PAULISTANIA,381;27/11/10;ROBERTO PATERNOSTRO ARQUITETURA E PLANEJAMENTO LTDA;ROBERTO SAFADY PATERNOSTRO;ROBERTO PATERNOSTRO ARQUITETURA E PLANEJAMENTO LTDA;ROBERTO SAFADY PATERNOSTRO;001;;07
Novembro;APROV 2;SANTO AMARO;2010.43.849-00;ALVARA DE APROVACAO DE REFORMA;;00.087.434.0042-6;NR1-04;;SANTO AMARO;5982.16;M2;BRPR XIII EMPREENDIMENTOS E PARTICIPACOES LTDA;3480.42;M2;AV ALFREDO EGIDIO DE SOUZA ARANHA,145;02/11/10;SERGIO ATHIE;;SERGIO ATHIE;;001 - 001;;03 - 08
Novembro;APROV 2;SANTO AMARO;2010.47.919-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.085.552.0001-6;NR3-04;Z6-037;ALTO DA BOA VISTA;35534.97;M2;ALEXANDRIA INCORPORADORA LTDA;4475.77;M2;R ENXOVIA,472;26/11/10;MARCELO ERNESTO ZARZUR;;SILVIO HIDEMI IAMAMURA;;001;;29
Novembro;APROV 2;SE;2010.41.065-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.005.064.0007-7;NR1-04;Z4-032;LIBERDADE;9121.09;M2;C.S.L. EMPREENDIMENTOS IMOBILIARIOS LTDA.;1465.82;M2;R CONS FURTADO,503;06/11/10;;;;;001;;17
Novembro;APROV 2;SE;2010.46.831-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.020.046.0031-4;R202     - S2.1;Z4-018;SANTA CECILIA;34918.84;M2;CAMARAGIBE ADMINISTRACAO DE BENS LTDA.;5087.00;M2;R CONSELHEIRO BROTERO,528;20/11/10;BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S.A.;LUIZ CARLOS SANTOS BISPO;EGC ARQUITETURA LTDA;WILSON MARCHI JUNIOR;001 - 001;150;26 - 20
Novembro;APROV 2;SE;2010.47.621-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.010.032.0777-4;NR1-04;;CERQUEIRA CESAR;5830.41;M2;C.S.L. EMPREENDIMENTOS IMOBILIARIOS LTDA.;887.89;M2;R BELA CINTRA,539;24/11/10;MARCO AURELIO DA CRUZ MENEGHETTI;;RUBIO & LUONGO ARQUITETURA LIMITADA;;001;;12
Novembro;APROV 2;SANTANA;2010.46.700-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.067.224.0020-4;NR1-04;;TUCURUVI;4911.06;M2;MARCA ENGENHARIA E EMPREENDIMENTOS LTDA;1123.00;M2;R PAULO DE FARIA,182;19/11/10;CLAUDIO DA SILVA;;MARCIO CORDEIRO VAZ;;001;;11
Novembro;APROV 2;VILA MARIANA;2010.25.832-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.047.166.0003-3;NR3-04;;SAUDE;6689.06;M2;SINAL VERDE EMPREEND E PARTICIPACOES LTDA. E OUTROS;1368.35;M2;AV JABAQUARA,3060;09/11/10;;;;;001;;08
Novembro;APROV 2;VILA MARIANA;2010.43.962-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;;00.038.050.0018-9;NR1-02   - NR1-04;;VILA MARIANA;0.00;M2;C.S.L. EMPREENDIMENTOS IMOBILIARIOS LTDA.;0.00;M2;R VERGUEIRO,1695;02/11/10;;;;;;;
Novembro;APROV 2;VILA MARIANA;2010.44.422-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;;00.047.127.0047-5;NR1-09;;JARDIM DA SAUDE;2300.69;M2;SUKYO MAHIKARI DO BRASIL;3094.81;M2;R PARACATU,900;05/11/10;CHIDA ARQUITETURA E PLANEJAMENTO LTDA;YOSHIHIRO CHIDA;CHIDA ARQUITETURA E PLANEJAMENTO LTDA;;001;;03
Novembro;APROV 2;VILA MARIANA;2010.44.907-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.041.266.0050-7;NR1-04;;INDIANOPOLIS;16.00;M2;JOSE RAUL SILVA PONTE;983.43;M2;AV IBIRAPUERA,730;09/11/10;SIDNEY SOARES DOS SANTOS;;SIDNEY SOARES DOS SANTOS;;001;;02
Novembro;APROV 2;VILA MARIANA;2010.45.590-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.042.067.0033-8;NR1-04;;VILA CLEMENTINO;5107.39;M2;G-9 OFFICES II EMPREENDIMENTO IMOBILIARIO LTDA;900.00;M2;R BORGES LAGOA,971;12/11/10;G-9 INCORPORADORA E CONSTRUTORA LTDA;CHRISTIAN HUMAR DE ASSUNCAO;ARQUITETO MARCOS FERREIRA GAVIAO E ASSOCIADOS S/S LTDA;;001;;14
Novembro;APROV 2;VILA MARIANA;2010.46.939-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.045.064.0296-0;NR2-02   - NR2-04;;SAUDE;0.00;M2;JOAQUIM MARCOS COELHO DOS SANTOS E OUTROS;882.23;M2;AV JABAQUARA,474;20/11/10;FATIMA MACEDO DE OLIVEIRA;;FATIMA MACEDO DE OLIVEIRA;;001;;09
Novembro;APROV 2;VILA MARIANA;2010.47.596-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.041.228.0034-1;NR1-04;;INDIANOPOLIS;7385.04;M2;RYPE SPE 3 EMPREENDIMENTO IMOBILIARIO LTDA;1400.00;M2;AV IRAI,280;24/11/10;CONSTRUTORA R YAZBEK LTDA;RENATO GENIOLI JUNIOR;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;001;;10
Novembro;APROV 3;ARICANDUVA / VILA FORMOSA;2010.44.412-00;CERTIFICADO DE CONCLUSAO;PREDIO INDUSTRIAL;00.148.059.0078-3;IND-1B;Z2;VILA NOVA YORK;0.00;M2;LEONISIO PEREIRA CANTON;200.00;M2;R APARECIDA DE SAO MANUEL,266;05/11/10;DANIELA HARUMI FUKUNARI;;;;;;
Novembro;APROV 3;IPIRANGA;2010.47.193-00;CERTIFICADO DE CONCLUSAO;PREDIO INDUSTRIAL;00.050.033.0030-1;IND-1B;Z6-034;VILA CARIOCA;0.00;M2;YUKIO OIZUMI;1000.00;M2;R AURIVERDE,1390;24/11/10;SVAIZER & GUTIERREZ ENGENHARIA LTDA;CLAUDIO RAMOS SVAIZER;SVAIZER & GUTIERREZ ENGENHARIA LTDA;CLAUDIO RAMOS SVAIZER;;;
Novembro;APROV 3;LAPA;2010.48.624-00;RECONSIDERACAO DE DESPACHO DE AUTO DE REGULARIZACAO;;00.079.094.0008-1;NR3-02;Z6-014;JAGUARE;3749.97;M2;ASE EMPREENDIMENTOS E PARTICIPACOES LTDA.;27351.93;M2;AV ENG BILLINGS,2350;30/11/10;JORGE DAUD CURY;;;;;;
Novembro;APROV 3;VILA MARIA / VILA GUILHERME;2010.48.059-00;AUTO DE REGULARIZACAO;;00.063.287.0016-4;NR2-09;Z8-038;PARQUE NOVO MUNDO;6428.96;M2;CHOCOLATES GAROTO S/A.;8104.70;M2;R SOLD JOSE LEITE DA SILVA,208;27/11/10;LUIZ EDUARDO MOURA;;;;;;
Novembro;APROV 3;PIRITUBA / JARAGUA;2010.47.200-00;CERTIFICADO DE CONCLUSAO;PREDIO INDUSTRIAL;00.214.999.0001-3;I2;Z6-064;JARAGUA;0.00;M2;VOITH S/A. MAQUINAS E EQUIPAMENTOS;296602.00;M2;R FRIEDRICH VON VOITH,825;24/11/10;JOSE LUIZ DE GOES PERESTRELO;;JOSE LUIZ DE GOES PERESTRELO;;;;
Novembro;APROV 3;SANTO AMARO;1999.40.778-01;APOSTILAMENTO DE CERTIFICADO DE CONCLUSAO;PREDIO INDUSTRIAL;00.090.355.0027-1;I2;Z6-054;PARQUE IND. TAQUARAL;0.00;M2;DIGER COMERCIO DE PNEUS LTDA;5200.00;M2;R DOM AGUIRRE,602;05/11/10;;;;;;;
Novembro;APROV 3;SE;2007.51.810-02;APOSTILAMENTO DE AUTO DE REGULARIZACAO;PREDIO SERVICO;00.019.090.0250-1;S2.9     - C2.3;Z4-015;BOM RETIRO;2060.46;M2;JACQUES PATRICK FRYDMAN;1225.03;M2;R DA GRACA,353;19/11/10;;;;;;;
